,안심 주소,위도,경도
22543,서울특별시 금천구 독산동 독산로 230 ,37.4677835566532,126.902510315542
22544,서울특별시 금천구 독산동 범안로19길 14 ,37.467789738502,126.895061764761
22545,서울특별시 금천구 독산동 독산로 230 ,37.467793,126.902579
22546,서울특별시 금천구 독산동 독산로64라길 6 ,37.467806957285205,126.905929524127
22547,서울특별시 금천구 독산동 범안로19길 14 ,37.4678076935759,126.895146979688
22548,서울특별시 금천구 독산동 범안로19길 14 ,37.4678540565494,126.895007839019
22549,서울특별시 금천구 독산동 독산로64라길 6 ,37.467828321454505,126.90581509623
22550,서울특별시 금천구 독산동 시흥대로 376 ,37.4678408954301,126.898707964139
22551,서울특별시 금천구 독산동 독산로 227 ,37.4678746404834,126.901256134046
22552,서울특별시 금천구 독산동 시흥대로 376 ,37.4679249353854,126.898715701816
22553,서울특별시 금천구 독산동 시흥대로 376 ,37.467925916793,126.898817764369
22554,서울특별시 금천구 독산동 독산로70길 83 ,37.4680690549806,126.906438781126
22555,서울특별시 금천구 독산동 독산로70길 83 ,37.4680177201639,126.906349262065
22556,서울특별시 금천구 독산동 독산로70길 83 ,37.4681330856765,126.906376682205
22557,서울특별시 금천구 독산동 독산로70길 83 ,37.4681459707637,126.906463952322
22558,서울특별시 금천구 독산동 독산로75길 31 ,37.4682747276094,126.900015105169
22559,서울특별시 금천구 독산동 시흥대로114길 15 ,37.4682834936693,126.899788059804
22560,서울특별시 금천구 독산동 시흥대로114길 15 ,37.4682871856097,126.899916182806
22561,서울특별시 금천구 독산동 시흥대로114길 15 ,37.4683552787978,126.899927331328
22562,서울특별시 금천구 독산동 시흥대로114길 15 ,37.468291,126.899938
22563,서울특별시 금천구 독산동 독산로 238 ,37.468376566957005,126.90289447963998
22564,서울특별시 금천구 독산동 독산로70다길 27 ,37.468385931869896,126.904418019607
22565,서울특별시 금천구 독산동 독산로 238 ,37.4683940833461,126.902952339421
22566,서울특별시 금천구 독산동 범안로15길 34 ,37.468449923655896,126.892455066618
22567,서울특별시 금천구 독산동 독산로70다길 27 ,37.4684066146645,126.904568286106
22568,서울특별시 금천구 독산동 독산로70다길 27 ,37.4684627715945,126.904366328674
22569,서울특별시 금천구 독산동 독산로70길 103 ,37.4684685127204,126.907057121505
22570,P407-3 두산로14길 [중간지점],37.4684718100833,126.894954215147
22571,서울특별시 금천구 독산동 독산로70다길 27 ,37.4684978041903,126.90457377813298
22572,서울특별시 금천구 독산동 독산로70길 103 ,37.468555444298296,126.907013944802
22573,서울특별시 금천구 독산동 독산로70길 83 ,37.4686057090764,126.906907645415
22574,P407-1 두산로14길 [중간지점],37.4685576248494,126.894946916889
22575,서울특별시 금천구 독산동 독산로72길 11 ,37.468611269727504,126.903432540481
22576,서울특별시 금천구 독산동 독산로72길 11 ,37.468619409383294,126.903526940485
22577,P407-2 두산로14길 [중간지점],37.468652015346,126.894932428425
22578,서울특별시 금천구 독산동 독산로72길 11 ,37.46866334763371,126.903578585025
22579,서울특별시 금천구 독산동 두산로10길 30 ,37.4687055941539,126.893720846242
22580,서울특별시 금천구 독산동 두산로10길 30 ,37.4687027241015,126.893336628782
22581,서울특별시 금천구 독산동 두산로10길 30 ,37.4687744924674,126.893614682048
22582,서울특별시 금천구 독산동 독산로70길 83 ,37.4688535954739,126.906237212028
22583,서울특별시 금천구 독산동 두산로10길 30 ,37.4688842372679,126.893667302301
22584,서울특별시 금천구 독산동 독산로70길 83 ,37.4688964806914,126.90620519299
22585,서울특별시 금천구 독산동 독산로70길 83 ,37.4689509803918,126.906164186626
22586,서울특별시 금천구 독산동 독산로74길 21 현대하이츠빌라,37.469006981807794,126.904227780992
22587,서울특별시 금천구 독산동 독산로75길 25 ,37.4690808949658,126.9000566867
22588,서울특별시 금천구 독산동 독산로70길 83 ,37.4689251277996,126.90625562902
22589,서울특별시 금천구 독산동 독산로72길 68 ,37.4690810311565,126.905260842617
22590,서울특별시 금천구 독산동 독산로74길 19 ,37.469157945036,126.903146355921
22591,서울특별시 금천구 독산동 독산로75길 25 ,37.46915884203021,126.900217375431
22592,서울특별시 금천구 독산동 범안로17길 58 ,37.4691786447079,126.893674235805
22593,서울특별시 금천구 독산동 범안로17길 58 ,37.469177251100895,126.893753255825
22594,서울특별시 금천구 독산동 벚꽃로 156 ,37.4691826384052,126.888282671611
22595,서울특별시 금천구 독산동 시흥대로120길 21 ,37.4692043656397,126.899924442682
22596,서울특별시 금천구 독산동 독산로72길 68 ,37.46920753466561,126.905478901517
22597,서울특별시 금천구 독산동 독산로72길 68 ,37.469235043359205,126.905536292835
22598,서울특별시 금천구 독산동 독산로75길 25 ,37.4692777454652,126.900096622815
22599,서울특별시 금천구 독산동 범안로17길 58 ,37.4692416028255,126.893648419806
22600,서울특별시 금천구 독산동 벚꽃로 156 ,37.4692860618991,126.888242195309
22601,서울특별시 금천구 독산동 벚꽃로 156 ,37.4693144105095,126.888387603177
22602,서울특별시 금천구 독산동 독산로72길 68 ,37.4693217899392,126.905875774852
22603,서울특별시 금천구 독산동 벚꽃로 156 ,37.4693757429046,126.88863578244
22604,서울특별시 금천구 독산동 독산로72길 68 ,37.4693700760994,126.905815072392
22605,서울특별시 금천구 독산동 벚꽃로 156 ,37.4693940252429,126.888189744462
22606,서울특별시 금천구 독산동 독산로72길 68 ,37.4694140824171,126.905897710753
22607,서울특별시 금천구 독산동 독산로72길 68 ,37.4694242165554,126.905748849598
22608,서울특별시 금천구 독산동 독산로74길 19 ,37.4694572803946,126.903800093352
22609,서울특별시 금천구 독산동 독산로74길 19 ,37.4695180694673,126.903798893846
22610,서울특별시 금천구 독산동 독산로74길 19 ,37.4695448182368,126.90371249596
22611,서울특별시 금천구 독산동 독산로72길 68 ,37.469558703278,126.905195920541
22612,서울특별시 금천구 독산동 독산로75길 12 ,37.4696372740336,126.901846818401
22613,서울특별시 금천구 독산동 독산로75길 12 ,37.469561,126.901821
22614,서울특별시 금천구 독산동 독산로72길 68 ,37.4699166601467,126.905842865782
22615,서울특별시 금천구 독산동 독산로72길 68 ,37.4699471651837,126.905901273134
22616,서울특별시 금천구 독산동 독산로 249 보성팰리스19차,37.4699735089897,126.902095658202
22617,서울특별시 금천구 독산동 가산로 7 ,37.4700047124369,126.901949359282
22618,서울특별시 금천구 독산동 독산로72길 68 ,37.469981257120295,126.905964171858
22619,서울특별시 금천구 독산동 가산로 7 ,37.4700258957791,126.901794100447
22620,서울특별시 금천구 독산동 가산로 21 ,37.470204,126.900267
22621,서울특별시 금천구 독산동 독산로78다길 41 ,37.4703037424127,126.906507764262
22622,서울특별시 금천구 독산동 독산로78가길 12 ,37.47032401420039,126.904965263797
22623,서울특별시 금천구 독산동 독산로78가길 12 ,37.4703292949872,126.904862068345
22624,서울특별시 금천구 독산동 독산로78가길 12 ,37.4703928729111,126.90499377788
22625,서울특별시 금천구 독산동 독산로78가길 12 ,37.47035883934029,126.90491586854
22626,서울특별시 금천구 독산동 독산로78가길 12 ,37.4704088484075,126.90484962972
22627,서울특별시 금천구 독산동 가산로 49 ,37.47047832094079,126.896724207896
22628,서울특별시 금천구 독산동 독산로78다길 39 아이리스빌,37.4704973206922,126.905435512969
22629,서울특별시 금천구 독산동 독산로78다길 39 아이리스빌,37.47050166030179,126.905367514024
22630,서울특별시 금천구 독산동 독산로78다길 39 아이리스빌,37.4705411389575,126.905282931779
22631,서울특별시 금천구 독산동 가산로 49 ,37.47052138038379,126.896894634869
22632,서울특별시 금천구 독산동 가산로 49 ,37.4706320484877,126.896683618024
22633,서울특별시 금천구 독산동 가산로 21 ,37.4706380170555,126.900323796445
22634,서울특별시 금천구 독산동 가산로 21 ,37.47070961788221,126.900422404164
22635,서울특별시 금천구 독산동 가산로 21 ,37.4707344919964,126.900236181743
22636,서울특별시 금천구 독산동 가산로 49 ,37.4708395514609,126.896799981384
22637,서울특별시 금천구 독산동 독산로78가길 12 ,37.470924,126.904671
22638,서울특별시 금천구 독산동 독산로 274 ,37.4710362757096,126.903757477716
22639,서울특별시 금천구 독산동 가산로 49 ,37.470821401292,126.896490438028
22640,서울특별시 금천구 독산동 가산로 21 ,37.4708025207988,126.900339280744
22641,서울특별시 금천구 독산동 독산로 274 ,37.4710864850868,126.903848621998
22642,서울특별시 금천구 독산동 독산로 274 ,37.4711079848185,126.903776885563
22643,서울특별시 금천구 독산동 독산로 274 ,37.4711124149808,126.903676235814
22644,서울특별시 금천구 독산동 두산로11길 23 ,37.471209325058496,126.893738833421
22645,서울특별시 금천구 독산동 독산로 274 ,37.4711691578651,126.903786871561
22646,서울특별시 금천구 독산동 두산로11길 23 ,37.471283940607,126.893865948813
22647,서울특별시 금천구 독산동 가산로 6 ,37.471338,126.902382
22648,서울특별시 금천구 독산동 두산로11길 23 ,37.4713724045194,126.893760137909
22649,서울특별시 금천구 독산동 독산로80가길 11 ,37.471478654950296,126.905969039888
22650,서울특별시 금천구 독산동 독산로80가길 11 ,37.4715194401129,126.905438471343
22651,서울특별시 금천구 독산동 독산로80가길 11 ,37.4714892993831,126.905836397244
22652,서울특별시 금천구 독산동 독산로80길 15 ,37.471517152112,126.904820286535
22653,서울특별시 금천구 독산동 독산로80길 15 ,37.4715888281566,126.904831435437
22654,서울특별시 금천구 독산동 독산로80길 15 ,37.4715955053747,126.904225602405
22655,서울특별시 금천구 독산동 독산로80길 15 ,37.4716048970837,126.90476172837
22656,서울특별시 금천구 독산동 독산로80길 15 ,37.4716671723641,126.904225510964
22657,서울특별시 금천구 독산동 독산로 274 ,37.4716881142485,126.903791987754
22658,서울특별시 금천구 독산동 독산로80길 15 ,37.47168107275071,126.904138860846
22659,서울특별시 금천구 독산동 가산로 17 서래하우스 가동,37.47173,126.900585
22660,서울특별시 금천구 독산동 독산로 274 ,37.47174670895,126.903801101114
22661,서울특별시 금천구 독산동 가산로3길 113 연희빌딩,37.47179749449771,126.889174200795
22662,서울특별시 금천구 독산동 가산로 6 ,37.4718504851959,126.902761752829
22663,서울특별시 금천구 독산동 가산로3길 113 연희빌딩,37.47191452011701,126.889015526741
22664,서울특별시 금천구 독산동 가산로3길 113 연희빌딩,37.4719164911136,126.889164836623
22665,서울특별시 금천구 독산동 독산로85길 37 ,37.4720600737446,126.900548871201
22666,서울특별시 금천구 독산동 가산로3길 113 연희빌딩,37.4719367510514,126.889293445459
22667,서울특별시 금천구 독산동 독산로84길 15 ,37.472103,126.904899
22668,서울특별시 금천구 독산동 독산로85길 37 ,37.4721285497184,126.900652532534
22669,서울특별시 금천구 독산동 독산로85길 37 ,37.47213249285821,126.900557748403
22670,서울특별시 금천구 독산동 가산로3길 13 ,37.472153121686894,126.894960325186
22671,서울특별시 금천구 독산동 독산로85길 37 ,37.47214538270679,126.900471364729
22672,서울특별시 금천구 가산동 가산로3가길 8 세교예지안 7차,37.4721928605359,126.89048210286
22673,서울특별시 금천구 독산동 시흥대로136길 1 ,37.472196175578,126.899126879846
22674,서울특별시 금천구 독산동 시흥대로136길 1 ,37.472228502021,126.899248124851
22675,서울특별시 금천구 가산동 가산로3가길 8 세교예지안 7차,37.4722499809842,126.890381071415
22676,서울특별시 금천구 독산동 가산로3길 13 ,37.4722531185834,126.894816614605
22677,서울특별시 금천구 독산동 가산로3길 13 ,37.472296148865496,126.894951151866
22678,서울특별시 금천구 가산동 가산로3가길 8 세교예지안 7차,37.4722697751819,126.890517883307
22679,서울특별시 금천구 독산동 독산로86길 18 ,37.4738326711862,126.9041385182
22680,서울특별시 금천구 가산동 가산로3가길 8 세교예지안 7차,37.4723127231277,126.890558199939
22681,서울특별시 금천구 독산동 독산로 283 ,37.47231284568621,126.903251438992
22682,서울특별시 금천구 독산동 가산로 63 ,37.4723177237213,126.89508571927
22683,서울특별시 금천구 독산동 독산로85길 37 ,37.472499958354895,126.900609418276
22684,서울특별시 금천구 독산동 가산로3길 13 ,37.4723890099656,126.894825397362
22685,서울특별시 금천구 독산동 독산로85길 37 ,37.4725716173404,126.900777570965
22686,서울특별시 금천구 독산동 시흥대로136길 1 ,37.47258043719,126.899166016904
22687,서울특별시 금천구 독산동 독산로85길 37 ,37.4726071233322,126.900476921554
22688,서울특별시 금천구 독산동 독산로85길 37 ,37.4726752103983,126.900649565692
22689,서울특별시 금천구 가산동 가산로3가길 5 ,37.472698451434205,126.889318824913
22690,서울특별시 금천구 독산동 시흥대로136길 1 ,37.4727012406545,126.899024718083
22691,서울특별시 금천구 가산동 가산로3가길 5 ,37.472707172357104,126.889247141156
22692,서울특별시 금천구 독산동 시흥대로136길 1 ,37.472688186492704,126.899312002659
22693,서울특별시 금천구 가산동 가산로3길 66 ,37.47271040988621,126.891329250436
22694,서울특별시 금천구 가산동 가산로3길 66 ,37.4727174377797,126.89119464195
22695,서울특별시 금천구 가산동 가산로3길 122 ,37.4727187422789,126.888810634032
22696,서울특별시 금천구 가산동 가산로3길 122 ,37.4727330035634,126.888765746794
22697,서울특별시 금천구 가산동 가산로3가길 5 ,37.472752542969104,126.889210319882
22698,서울특별시 금천구 가산동 가산로3길 122 ,37.4727446600048,126.888802744068
22699,서울특별시 금천구 가산동 가산로3길 122 ,37.4727732564717,126.88879148517
22700,서울특별시 금천구 가산동 가산로3길 122 ,37.4729,126.888233
22701,서울특별시 금천구 가산동 가산로3가길 5 ,37.472994554023,126.889309923523
22702,서울특별시 금천구 가산동 가산로3가길 5 ,37.47299624525,126.889206728609
22703,서울특별시 금천구 독산동 독산로 297 ,37.4732816678716,126.902446829035
22704,서울특별시 금천구 가산동 가산로3가길 19 ,37.473021318453895,126.889251557883
22705,서울특별시 금천구 가산동 가산로3가길 19 ,37.473071435394296,126.889309810145
22706,서울특별시 금천구 독산동 독산로 297 ,37.4733710757572,126.902633357465
22707,서울특별시 금천구 독산동 독산로 297 ,37.47337292741629,126.902450479211
22708,서울특별시 금천구 독산동 독산로 297 ,37.473400495131294,126.902231315319
22709,서울특별시 금천구 독산동 독산로 297 ,37.4734419478138,126.902544250312
22710,서울특별시 금천구 가산동 가산로5길 29 엘림Ⅱ,37.473598,126.892272
22711,서울특별시 금천구 독산동 독산로54길 251 개미어린이집,37.4735566546217,126.905985332654
22712,서울특별시 금천구 독산동 가산로 76 ,37.4736135575575,126.895616699364
22713,서울특별시 금천구 독산동 가산로 76 ,37.473674297928206,126.895560531545
22714,서울특별시 금천구 독산동 독산로54길 251 개미어린이집,37.4736816567363,126.905792249334
22715,서울특별시 금천구 가산동 벚꽃로24길 13 원평아파트,37.4736978651139,126.887257509501
22716,서울특별시 금천구 가산동 벚꽃로24길 13 원평아파트,37.4737481833211,126.88722584775
22717,서울특별시 금천구 독산동 독산로54길 251 개미어린이집,37.473770896156296,126.905594723676
22718,서울특별시 금천구 독산동 독산로86길 18 ,37.473762835006205,126.904007372199
22719,서울특별시 금천구 독산동 독산로54길 251 개미어린이집,37.4737782090506,126.905796614821
22720,서울특별시 금천구 독산동 독산로 297 ,37.473835820765,126.902456991521
22721,서울특별시 금천구 독산동 독산로54길 251 개미어린이집,37.4738782155321,126.905648428856
22722,서울특별시 금천구 가산동 가산로3가길 20 ,37.473846,126.890442
22723,서울특별시 금천구 독산동 독산로 297 ,37.4739083193011,126.902562334329
22724,서울특별시 금천구 독산동 독산로 297 ,37.473911748905294,126.902385105931
22725,서울특별시 금천구 독산동 독산로86길 18 ,37.473924675413,126.904046423693
22726,서울특별시 금천구 독산동 독산로 297 ,37.4739788744298,126.902479239041
22727,서울특별시 금천구 가산동 벚꽃로 216 ,37.4740715889067,126.886166228807
22728,서울특별시 금천구 독산동 독산로94가길 16 ,37.4741661556677,126.905071517948
22729,서울특별시 금천구 독산동 독산로94가길 16 ,37.4741281309169,126.905340614455
22730,서울특별시 금천구 독산동 독산로94가길 16 ,37.4741685676306,126.90515678656
22731,서울특별시 금천구 가산동 벚꽃로 216 ,37.47418042631671,126.886153321518
22732,서울특별시 금천구 독산동 독산로94가길 16 ,37.474208347899,126.9050832262
22733,서울특별시 금천구 독산동 독산로94가길 16 ,37.474243454145295,126.905025843905
22734,서울특별시 금천구 가산동 벚꽃로 216 ,37.4742774625374,126.886065414413
22735,서울특별시 금천구 가산동 벚꽃로 216 ,37.474247951864,126.886315278757
22736,서울특별시 금천구 독산동 시흥대로141길 25 ,37.47451012418311,126.897561566284
22737,서울특별시 금천구 독산동 독산로93길 40 ,37.474535524858496,126.900585260397
22738,서울특별시 금천구 독산동 시흥대로141길 25 ,37.4745601242146,126.89748971051
22739,서울특별시 금천구 독산동 독산로93길 40 ,37.4745686272078,126.90061550192
22740,서울특별시 금천구 가산동 가산로9길 87 ,37.474587947126295,126.887326375349
22741,서울특별시 금천구 가산동 가산로9길 87 ,37.4747560047646,126.887317149593
22742,서울특별시 금천구 가산동 가산로 91 ,37.474757847285,126.894617931656
22743,서울특별시 금천구 가산동 가산로 91 ,37.4748044296774,126.894725547897
22744,서울특별시 금천구 가산동 가산로 91 ,37.4747257643737,126.894730144966
22745,서울특별시 금천구 독산동 시흥대로141길 25 ,37.4746424238804,126.897552412264
22746,서울특별시 금천구 가산동 가산로9길 87 ,37.4748169314966,126.887460633664
22747,서울특별시 금천구 가산동 가산로 91 ,37.474854399973104,126.894622282827
22748,서울특별시 금천구 독산동 독산로94가길 16 ,37.4749285069543,126.905059464317
22749,서울특별시 금천구 독산동 독산로94가길 3 ,37.4748694382387,126.904976534356
22750,서울특별시 금천구 독산동 독산로94가길 3 ,37.47493381306921,126.904987669712
22751,서울특별시 금천구 독산동 독산로94가길 3 ,37.474939124556,126.904922605205
22752,서울특별시 금천구 독산동 독산로 311 ,37.4749679225964,126.902660087762
22753,서울특별시 금천구 독산동 독산로93길 40 ,37.4749821267165,126.900176743182
22754,서울특별시 금천구 독산동 독산로101길 1 ,37.475372320571104,126.902265888884
22755,서울특별시 금천구 독산동 독산로101길 1 ,37.475272184858,126.90225255899
22756,서울특별시 금천구 가산동 시흥대로149길 24 ,37.475650894999205,126.89672105402
22757,서울특별시 금천구 가산동 시흥대로149길 24 ,37.475722235887794,126.89651905029
22758,서울특별시 금천구 독산동 문성로 6 동은주택,37.4757563476039,126.904204045486
22759,서울특별시 금천구 가산동 시흥대로149길 24 ,37.475768816545,126.896626669096
22760,서울특별시 금천구 가산동 시흥대로149길 24 ,37.47578680577229,126.896752274552
22761,서울특별시 금천구 독산동 시흥대로141길 49 ,37.4758575087343,126.897652575647
22762,서울특별시 금천구 독산동 시흥대로148길 21 ,37.47584165054371,126.900892838907
22763,서울특별시 금천구 독산동 시흥대로148길 21 ,37.4758751193366,126.900827175268
22764,서울특별시 금천구 가산동 시흥대로149길 24 ,37.4759225478427,126.896590562935
22765,서울특별시 금천구 독산동 시흥대로148길 21 ,37.475976249829,126.900960524099
22766,서울특별시 금천구 독산동 시흥대로141길 71 ,37.4760224681404,126.897725235258
22767,서울특별시 금천구 독산동 독산로 327 ,37.476084138100205,126.903659755206
22768,서울특별시 금천구 독산동 독산로 327 ,37.4761389754957,126.903551714089
22769,서울특별시 금천구 독산동 문성로 29 소망교회,37.4761122005543,126.907759779617
22770,서울특별시 금천구 독산동 독산로 327 ,37.476155625464,126.903763039689
22771,서울특별시 금천구 독산동 문성로 29 소망교회,37.476178762596,126.907751370276
22772,서울특별시 금천구 독산동 문성로 29 소망교회,37.4761909862378,126.907835492073
22773,서울특별시 금천구 독산동 문성로 29 소망교회,37.4762549888771,126.907736631594
22774,서울특별시 금천구 독산동 독산로103길 30 ,37.476199,126.901704
22775,서울특별시 금천구 독산동 독산로 327 ,37.4763019698167,126.903611233239
22776,서울특별시 금천구 가산동 가산로 115 ,37.4763403401317,126.892951705634
22777,서울특별시 금천구 가산동 가산로 115 ,37.4763678382353,126.892990719769
22778,서울특별시 금천구 독산동 독산로101길 23 ,37.4763852421234,126.902786198064
22779,서울특별시 금천구 가산동 가산로 118 ,37.4763971858903,126.89305040661002
22780,서울특별시 금천구 가산동 시흥대로151길 35 ,37.476445865028296,126.896417978351
22781,서울특별시 금천구 독산동 독산로101길 23 ,37.476486715483,126.90279560115
22782,서울특별시 금천구 독산동 문성로 21 ,37.476474,126.906005
22783,서울특별시 금천구 독산동 독산로101길 23 ,37.476485460763,126.902900482567
22784,서울특별시 금천구 독산동 독산로101길 23 ,37.476496005671294,126.90267837051
22785,서울특별시 금천구 가산동 시흥대로151길 35 ,37.4765464625539,126.896391647753
22786,서울특별시 금천구 가산동 시흥대로151길 35 ,37.4765496696192,126.896536736333
22787,서울특별시 금천구 가산동 시흥대로145길 76 ,37.4766179833683,126.894485275025
22788,서울특별시 금천구 독산동 독산로101길 23 ,37.4765872957936,126.902806127129
22789,서울특별시 금천구 가산동 시흥대로151길 35 ,37.47664605312129,126.896348155952
22790,서울특별시 금천구 가산동 시흥대로145길 76 ,37.476668141747,126.894592888825
22791,서울특별시 금천구 가산동 시흥대로145길 76 ,37.4767004606238,126.894745396285
22792,서울특별시 금천구 가산동 가산로 115 ,37.4767564401354,126.892019150417
22793,서울특별시 금천구 가산동 가산로 115 ,37.4767937276039,126.892126781266
22794,서울특별시 금천구 독산동 문성로 3 ,37.476824,126.904343
22795,서울특별시 금천구 독산동 문성로 3 ,37.4768266129952,126.904457467352
22796,서울특별시 금천구 가산동 가산로 115 ,37.4768682728075,126.892309737944
22797,서울특별시 금천구 가산동 시흥대로145길 76 ,37.4768039850041,126.894547829485
22798,서울특별시 금천구 독산동 시흥대로141길 71 ,37.4768750420554,126.897800187547
22799,서울특별시 금천구 가산동 가산로 115 ,37.4768966308653,126.892036896151
22800,서울특별시 금천구 독산동 문성로 13 ,37.476907064036496,126.905866589755
22801,서울특별시 금천구 독산동 시흥대로141길 71 ,37.4769717303186,126.897961583016
22802,서울특별시 금천구 가산동 디지털로 121 에이스가산타워,37.476938911821605,126.880437113397
22803,서울특별시 금천구 독산동 시흥대로141길 71 ,37.476978754111705,126.89781350691
22804,서울특별시 금천구 독산동 문성로 13 ,37.4769831072044,126.905715793113
22805,서울특별시 금천구 독산동 시흥대로141길 71 ,37.4769929100398,126.89764298672
22806,서울특별시 금천구 독산동 독산로106길 25 우림홈타운,37.477015539564704,126.905978560779
22807,서울특별시 금천구 가산동 남부순환로 1290 ,37.4773053777224,126.893452981342
22808,서울특별시 금천구 독산동 독산로106길 25 우림홈타운,37.477031501723,126.905791082994
22809,서울특별시 금천구 독산동 독산로106길 25 우림홈타운,37.4770959710525,126.905820407233
22810,서울특별시 금천구 가산동 남부순환로 1304 ,37.477397,126.89578799999998
22811,서울특별시 금천구 가산동 남부순환로 1290 ,37.477427216088,126.893739969453
22812,서울특별시 금천구 가산동 남부순환로 1290 ,37.4774485017169,126.893551489797
22813,서울특별시 금천구 가산동 남부순환로 1290 ,37.4774769468945,126.893371973651
22814,서울특별시 금천구 독산동 남부순환로120길 17 ,37.4776807447633,126.901667703117
22815,서울특별시 금천구 독산동 문성로 49 제이빌딩,37.477487,126.909469
22816,서울특별시 금천구 독산동 남부순환로120길 17 ,37.477723971471,126.901705586519
22817,서울특별시 금천구 독산동 남부순환로122길 28 ,37.477727545725706,126.902881454481
22818,서울특별시 금천구 독산동 남부순환로122길 28 ,37.4777606142841,126.902871316134
22819,서울특별시 금천구 가산동 가산로 131 ,37.47776298652021,126.891942229057
22820,서울특별시 금천구 독산동 남부순환로122길 28 ,37.4778133769007,126.902893682424
22821,서울특별시 금천구 가산동 가산로 128 ,37.4778645761214,126.89283282361
22822,서울특별시 금천구 독산동 남부순환로120길 17 ,37.4778146527017,126.901671141001
22823,서울특별시 금천구 독산동 독산로 342 아름담빌,37.477870048259895,126.904420844093
22824,서울특별시 금천구 가산동 가산로 128 ,37.4778821008338,126.892061517281
22825,서울특별시 금천구 가산동 가산로 128 ,37.4778949181416,126.892774450322
22826,서울특별시 금천구 독산동 독산로106길 25 우림홈타운,37.477907,126.905687
22827,서울특별시 금천구 독산동 독산로 342 아름담빌,37.4779487193572,126.904422987358
22828,서울특별시 금천구 가산동 남부순환로 1304 ,37.4779308552125,126.895073459417
22829,서울특별시 금천구 가산동 가산로 128 ,37.4779502994066,126.892725015038
22830,서울특별시 금천구 독산동 독산로 342 아름담빌,37.4779522207938,126.904331000962
22831,서울특별시 금천구 가산동 남부순환로 1292 ,37.4779647502926,126.894988160467
22832,서울특별시 금천구 독산동 남부순환로122길 28 ,37.4779701773824,126.902925434701
22833,서울특별시 금천구 가산동 가산로 128 ,37.477991928628896,126.89203608895
22834,서울특별시 금천구 독산동 남부순환로126길 56 ,37.47797932685479,126.906928896236
22835,서울특별시 금천구 독산동 남부순환로122길 28 ,37.4779930503059,126.902618914006
22836,서울특별시 금천구 가산동 남부순환로 1260 ,37.478008,126.890183
22837,서울특별시 금천구 독산동 남부순환로122길 10 ,37.478029,126.902677
22838,서울특별시 금천구 독산동 독산로 356 ,37.4780345458355,126.904429608444
22839,서울특별시 금천구 독산동 남부순환로122길 10 ,37.4780306312405,126.902969005341
22840,서울특별시 금천구 독산동 독산로 351 ,37.47803805456,126.903090753045
22841,서울특별시 금천구 독산동 남부순환로126길 26 삼미아트빌라,37.4780525881343,126.906872718754
22842,서울특별시 금천구 독산동 남부순환로122길 10 ,37.478054939426606,126.902626644545
22843,서울특별시 금천구 독산동 남부순환로126길 26 삼미아트빌라,37.478063391758496,126.906969174354
22844,서울특별시 금천구 독산동 남부순환로122길 10 ,37.478109376594894,126.902991876624
22845,서울특별시 금천구 독산동 남부순환로122길 10 ,37.4782153847096,126.902499121642
22846,서울특별시 금천구 가산동 남부순환로 1272 ,37.4782973511601,126.892599995656
22847,서울특별시 금천구 독산동 남부순환로 1354 ,37.4783553053464,126.901888359338
22848,서울특별시 금천구 독산동 남부순환로 1354 ,37.478205502631205,126.901809244946
22849,서울특별시 금천구 독산동 남부순환로126길 26 삼미아트빌라,37.4781312202777,126.906825508363
22850,시흥IC하부인도 독산3동쪽,37.4786502665841,126.899176295184
22851,시흥IC하부인도 독산3동쪽,37.478703060053896,126.899204174234
22852,시흥IC하부인도 독산3동쪽,37.47871172190271,126.899131986293
22853,서울특별시 금천구 가산동 가산디지털2로 127 가산대명벨리온,37.478716397053205,126.877181694829
22854,서울특별시 금천구 가산동 가산디지털2로 127 가산대명벨리온,37.4787129225824,126.877279292074
22855,시흥IC하부인도 독산3동쪽,37.4787201042178,126.899288178654
22856,서울특별시 금천구 가산동 가산디지털2로 127 가산대명벨리온,37.478748,126.877227
22857,서울특별시 금천구 독산동 남부순환로122길 10 ,37.47875138918821,126.902194870696
22858,서울특별시 금천구 가산동 가산디지털2로 127 가산대명벨리온,37.4787522583477,126.87728034949
22859,서울특별시 금천구 독산동 남부순환로122길 10 ,37.4788156629735,126.902083734288
22860,서울특별시 금천구 독산동 남부순환로122길 10 ,37.47884172460729,126.902248596683
22861,서울특별시 금천구 독산동 독산로106길 23 ,37.478816415908106,126.90509997642
22862,서울특별시 금천구 독산동 남부순환로122길 10 ,37.478824675138505,126.902171218558
22863,서울특별시 금천구 독산동 남부순환로126길 26 삼미아트빌라,37.4788737402455,126.906244690527
22864,서울특별시 금천구 독산동 남부순환로122길 10 ,37.4788845571233,126.902154314321
22865,서울특별시 금천구 독산동 독산로106길 23 ,37.4789059334404,126.905250177074
22866,서울특별시 금천구 독산동 독산로106길 23 ,37.478918342787104,126.90511779545
22867,서울특별시 금천구 독산동 독산로106길 23 ,37.4789934325781,126.905113213522
22868,서울특별시 금천구 독산동 남부순환로126가길 5 ,37.4790719988698,126.906111940918
22869,서울특별시 금천구 독산동 남부순환로 1380 구두수선대,37.479060511907605,126.904556946726
22870,서울특별시 금천구 독산동 남부순환로126가길 5 ,37.47908236720061,126.906183678456
22871,서울특별시 금천구 독산동 남부순환로 1380 구두수선대,37.4791392862129,126.904686969385
22872,서울특별시 금천구 독산동 남부순환로 1380 구두수선대,37.479210506351706,126.904318945008
